,id,original_language,overview,title,actors,directors,genres,production_companies
30,10428,en,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.",Hackers,"['Jonny Lee Miller', 'Angelina Jolie', 'Jesse Bradford', 'Matthew Lillard', 'Renoly Santiago', 'Fisher Stevens', 'Alberta Watson', 'Laurence Mason', 'Lorraine Bracco', 'Wendell Pierce', 'Michael Gaston', 'Marc Anthony', 'Penn Jillette', 'Peter Y. Kim', 'Darren Lee', 'Liza Walker', 'Bob Sessions', 'Ethan Browne', 'Blake Willett', 'Max Ligosh', 'Jeff Harding', 'Felicity Huffman', 'Paul Klementowicz', 'Denise George', 'William DeMeo']",['Iain Softley'],"['Action', 'Crime', 'Thriller', 'Drama']","['United Artists', 'Suftley']"
31,9482,en,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.",Judge Dredd,"['Sylvester Stallone', 'Diane Lane', 'Armand Assante', 'Rob Schneider', 'Jürgen Prochnow', 'Max von Sydow', 'Christopher Adamson', 'Joanna Miles', 'Joan Chen', 'Balthazar Getty', 'Maurice Roeves', 'Ian Dury', 'Ewen Bremner', 'Peter Marinker', 'Martin McDougall', 'Mitchell Ryan', 'Scott Wilson']",['Danny Cannon'],['Science Fiction'],"['Hollywood Pictures', 'Cinergi Pictures Entertainment']"
32,9348,en,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",Species,"['Natasha Henstridge', 'Ben Kingsley', 'Michael Madsen', 'Alfred Molina', 'Forest Whitaker', 'Michelle Williams', 'Marg Helgenberger', 'Jordan Lund', 'Herta Ware', 'William Utay', 'Don Fischer', 'Scott McKenna', 'Virginia Morris', 'Jayne Luke', 'David K. Schroeder', 'David Jensen', 'Esther Scott', 'Shirley Prestia', 'David Selburg', 'Melissa Bickerton', 'Lucy Rodriguez', 'Scott Sproule', 'Stogie Kenyatta', 'Gary Bullock', 'Susan Hauser', 'William Bumiller', 'Caroline Barclay', 'Matthew Ashford', 'Anthony Guidera', 'Sara Lise', 'Whip Hubley', 'Patricia Belcher', 'Richard Fancy', 'Leslie Ishii', 'Marliese Schneiderman', 'Robert Mendelson', 'Pamela Cook', 'Lisa Liberati', 'Ed Stone', 'Dendrie Taylor', 'Kurtis Burow', 'Dana Hee', 'Frank Welker', 'Justin Armao', 'Jellybean Benítez', 'Greg Bronson', 'Jimmy Chunga', 'James Ent', 'Roman Güttinger', 'Christopher Ivins', 'Zak Knutson', 'Coati Mundi', 'Jason Newell']",['Roger Donaldson'],"['Science Fiction', 'Horror', 'Action']",['Metro-Goldwyn-Mayer (MGM)']
33,9804,en,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",Waterworld,"['Kevin Costner', 'Chaim Girafi', 'Rick Aviles', 'R. D. Call', 'Zitto Kazann', 'Jeanne Tripplehorn', 'Dennis Hopper', 'Jack Black', 'Zakes Mokae', 'Jack Kehler', 'Tina Majorino', 'Rita Zohar', 'Gerard Murphy', 'Michael Jeter', 'Kim Coates']",['Kevin Reynolds'],"['Adventure', 'Action']","['Universal Pictures', 'Gordon Company', 'Davis Entertainment', 'Licht/Mueller Film Corporation']"
34,76,en,"A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",Before Sunrise,"['Ethan Hawke', 'Julie Delpy', 'Andrea Eckert', 'Hanno Pöschl', 'Karl Bruckschwaiger', 'Tex Rubinowitz', 'Erni Mangold', 'Dominik Castell', 'Haymon Maria Buttinger', 'Harold Waiglein', 'Bilge Jeschim', 'Kurti', 'Hans Weingartner', 'Liese Lyon', 'Peter Ily Huemer', 'Otto Reiter', 'Hubert Fabian Kulterer', 'Branko Andric', 'Constanze Schweiger', 'John Sloss', 'Alexandra Seibel', 'Georg Schöllhammer', 'Christian Ankowitsch', 'Wilbirg Reiter', 'Barbara Klebel', 'Wolfgang Staribacher', 'Wolfgang Glüxam']",['Richard Linklater'],"['Drama', 'Romance']","['Detour Film Production', 'Warner Bros.']"
35,11017,en,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",Billy Madison,"['Adam Sandler', 'Darren McGavin', 'Bridgette Wilson', 'Bradley Whitford', 'Josh Mostel', 'Norm Macdonald', 'Mark Beltzman', 'Larry Hankin', 'Theresa Merritt', 'Dina Platias', 'Hrant Alianak', 'Vincent Marino', 'Christopher Kelk', 'Marc Donato', 'Chris Farley', 'Steve Buscemi', 'Joyce Gordon']",['Tamra Davis'],['Comedy'],['Jack Giarraputo Productions']
36,2292,en,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",Clerks,"[""Brian O'Halloran"", 'Jeff Anderson', 'Jason Mewes', 'Kevin Smith', 'Lisa Spoonhauer', 'Marilyn Ghigliotti', 'Scott Mosier', 'Walt Flanagan', 'Scott Schiaffo', 'David Klein', 'Ed Hapstak', 'Pattijean Csik', 'John Henry Westhead', 'Kimberly Loughran', 'Grace Smith']",['Kevin Smith'],['Comedy'],"['Miramax Films', 'View Askew Productions']"
37,8467,en,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",Dumb and Dumber,"['Jim Carrey', 'Jeff Daniels', 'Lauren Holly', 'Teri Garr', 'Mike Starr', 'Karen Duffy', 'Charles Rocket', 'Victoria Rowell', 'Brady Bluhm', 'Cam Neely', 'Rob Moran', 'Joe Baker', 'Hank Brandt', 'Felton Perry', 'Brad Lockerman', 'Kathryn Frick', 'Zen Gesner', 'Lawrence Kopp', 'Clint Allen', 'Connie Sawyer', 'Lin Shaye', 'Mike Watkis', 'Harland Williams', 'Diane Kinerk', 'Lisa Stothard', 'Sean Gildea', 'Charles Rahi Chun', 'Helen Boll', 'Fred Stoller', 'Hillary Matthews', 'Karen Ingram', 'Jesse Borja', 'Vene L. Arcoraci', 'Anna Anka', 'Samantha Carpel', 'Elaine Wood', 'Bruce Bowns', 'Denise Vienne', 'Nancy Farrelly', 'Catalina Izasa', 'Samatha Pearson', 'Ken Duvall', 'Cecile Krevoy', 'George Bedard', 'Bill Beauchene', 'Gary Sivertsen', 'John Stroehman', 'Terry Mullany', 'Brad Blank', 'Mark Miosky', 'Mike Cavallo', 'Tom Leasca', 'Kevin Sheehan', 'Kenny Griswold', 'Brian Mone', 'Brad Norton', 'Chris Spain', 'Paul Pelletier', 'Mark Levine', 'Billy Smith', 'Mark Charpentier', ""James 'Sporty' Ahern"", 'Jim Blake', 'Traci Adell', 'Anita Rice', 'Pam Nielson', 'Nancy Barker', 'Brad Lowder', 'Doug Caputo', 'James Horrocks', 'Clemens E. Franek', 'Marty Fresca', 'Valentina', 'Kirsten Maryott', 'Bryan Moss', 'Craig Patterson', 'Irene Santiago', 'Josh Shipley', 'John Yost']","['Peter Farrelly', 'Bobby Farrelly']",['Comedy'],"['New Line Cinema', 'Motion Picture Corporation of America (MPCA)']"
38,522,en,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",Ed Wood,"['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker', 'Patricia Arquette', 'Jeffrey Jones', 'G. D. Spradlin', ""Vincent D'Onofrio"", 'Bill Murray', 'Mike Starr', 'Max Casella', 'Brent Hinkley', 'William James Myers', 'Juliet Landau', 'Clive Rosengren', 'Norman Alden', 'Leonard Termo', 'Ned Bellamy', 'Danny Dayton', 'Ross Manarchy', 'Bill Cusack', 'Lisa Marie', 'Stanley DeSantis', 'Biff Yeager', 'Joseph R. Gannascoli', 'Carmen Filpi', 'Lisa Malkiewicz', 'Melora Walters', 'Conrad Brooks', 'Don Amendolia', 'Reid Cruickshanks', 'Lionel Decker', 'Edmund L. Shaff', 'Gene LeBell', 'Bobby Slayton', 'Gretchen Becker', 'John Rice', 'Catherine Butterfield', 'Mary Portser', 'King Cotton', 'Don Hood', 'Matthew Barry', 'Ralph Monaco', 'Anthony Russell', 'Gregory Walcott', 'Charles C. Stevenson Jr.', 'Rance Howard', 'Vasek Simek', 'Vinny Argiro', 'Korla Pandit', 'Patti Tippo', 'Ray Baker', 'Louis Lombardi', 'Jesse Hernandez', 'Jim Boyce', 'Ben Ryan Ganger', 'Charlie Holliday', 'Tommy Bertelsen', 'Adam Drescher', 'Ric Mancini', ""George Steele 'The animal'"", 'Daniel Riordan', 'Mickey Cottrell', 'Lena Banks', 'Maurice LaMarche', 'Ada Tai', 'Arlene Tai', 'Rayder Woods', 'Ralph Moratz']",['Tim Burton'],"['Comedy', 'Drama', 'History']",['Touchstone Pictures']
39,15789,en,"Though Goofy always means well, his amiable cluelessness and klutzy pratfalls regularly embarrass his awkward adolescent son, Max. When Max's lighthearted prank on his high-school principal finally gets his longtime crush, Roxanne, to notice him, he asks her on a date. Max's trouble at school convinces Goofy that he and the boy need to bond over a cross-country fishing trip like the one he took with his dad when he was Max's age, which throws a kink in his son's plans to impress Roxanne.",A Goofy Movie,"['Bill Farmer', 'Jason Marsden', 'Rob Paulsen', 'Jim Cummings', 'Kellie Martin', 'Kevin Lima', 'Jenna von Oy', 'Joey Lawrence', 'Julie Brown', 'Wayne Allwine', 'Wallace Shawn', 'Florence Stanley', 'Frank Welker', 'Pat Buttram', 'Pauly Shore']","['Kevin Lima', 'Paul Brizzi']","['Romance', 'Animation', 'Family', 'Comedy', 'Adventure']",['Walt Disney Pictures']
40,628,en,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",Interview with the Vampire,"['Brad Pitt', 'Tom Cruise', 'Kirsten Dunst', 'Antonio Banderas', 'Christian Slater', 'Stephen Rea', 'Thandie Newton', 'Domiziana Giordano', 'Sara Stockbridge', 'Indra Ové', 'Laure Marsac', 'Andrew Tiernan', 'Bellina Logan', 'George Kelly', 'Helen McCrory']",['Neil Jordan'],"['Horror', 'Romance']",['Geffen Pictures']
41,11,en,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,Star Wars,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Peter Cushing', 'Alec Guinness', 'Anthony Daniels', 'Kenny Baker', 'Peter Mayhew', 'David Prowse', 'James Earl Jones', 'Phil Brown', 'Shelagh Fraser', 'Jack Purvis', 'Eddie Byrne', 'Denis Lawson', 'Garrick Hagon', 'Don Henderson', 'Leslie Schofield', 'Richard LeParmentier', 'Michael Leader', 'Alex McCrindle', 'Drewe Henley', 'Jack Klaff', 'William Hootkins', 'Angus MacInnes', 'Jeremy Sinden', 'Graham Ashley', 'David Ankrum', 'Mark Austin', 'Scott Beach', 'Lightning Bear', 'Jon Berg', 'Doug Beswick', 'Paul Blake', 'Janice Burchette', 'Ted Burnett', 'John Chapman', 'Gilda Cohen', 'Tim Condren', 'Barry Copping', 'Alfie Curtis', 'Robert Davies', 'Maria De Aragon', 'Robert A. Denham', 'Frazer Diamond', 'Peter Diamond', 'Warwick Diamond', 'Sadie Eden', 'Kim Falkinburg', 'Harry Fielder', 'Ted Gagliano', 'Salo Gardner', 'Steve Gawley', 'Barry Gnome', 'Rusty Goffe', 'Isaac Grand', 'Nelson Hall', 'Reg Harding', 'Alan Harris', 'Frank Henson', 'Christine Hewett', 'Arthur Howell', 'Tommy Ilsley', 'Joe Johnston', 'Annette Jones', 'Linda Jones', 'Joe Kaye', 'Colin Michael Kitchens', 'Melissa Kurtz', 'Tiffany L. Kurtz', 'Al Lampert', 'Anthony Lang', 'Laine Liska', 'Derek Lyons', 'Mahjoub', 'Alf Mangan', 'Rick McCallum', 'Grant McCune', 'Geoffrey Moon', 'Mandy Morton', 'Lorne Peterson', 'Marcus Powell', 'Shane Rimmer', 'Pam Rose', 'George Roubicek', 'Erica Simmons', 'Angela Staines', 'George Stock', 'Roy Straite', 'Peter Sturgeon', 'Peter Sumner', 'John Sylla', 'Tom Sylla', 'Malcolm Tierney', 'Phil Tippett', 'Burnell Tucker', 'Morgan Upton', 'Jerry Walter', 'Hal Wamsley', 'Larry Ward', 'Diana Sadley Way', 'Harold Weed', 'Bill Weston', ""Steve 'Spaz' Williams"", 'Fred Wood', 'Colin Higgins']",['George Lucas'],"['Adventure', 'Action', 'Science Fiction']","['Lucasfilm', 'Twentieth Century Fox Film Corporation']"
42,4476,en,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",Legends of the Fall,"['Brad Pitt', 'Anthony Hopkins', 'Aidan Quinn', 'Julia Ormond', 'Henry Thomas', 'Karina Lombard', 'Gordon Tootoosis', 'John Novak', 'Robert Wisden', 'David Kaye', 'Tantoo Cardinal', 'Paul Desmond', 'Christina Pickles', 'Kenneth Welsh', 'Bill Dow', 'Sam Sarkar', 'Nigel Bennett', 'Keegan MacIntosh', 'Eric Johnson', 'Randall Slavin', 'Doug Hughes', 'Sekwan Auger', 'Christine Harder', 'Charles Andre', 'Weston McMillan']",['Edward Zwick'],"['Adventure', 'Drama', 'Romance', 'War']","['Bedford Falls Productions', 'TriStar Pictures', 'Pangaea']"
43,241,en,Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,Natural Born Killers,"['Woody Harrelson', 'Juliette Lewis', 'Robert Downey Jr.', 'Tommy Lee Jones', 'Tom Sizemore', 'Rodney Dangerfield', 'Edie McClurg', 'Russell Means', 'Maria Pitillo', 'Sean Stone', 'Everett Quinton', 'Jared Harris', 'O-Lan Jones', 'Pruitt Taylor Vince', 'Steven Wright', 'Lanny Flaherty', 'Richard Lineback', 'Kirk Baltz', 'Ed White', 'Terrylene', 'Josh Richman', 'Melinda Renna', 'Dale Dye', 'Edward Conna', 'Evan Handler', 'Matthew Faber', 'Jamie Harrold', 'Saemi Nakamura', 'Keiko Seiko', 'Salvator Xuereb', 'Natalie Karp', 'Emmanuel Xuereb', 'Balthazar Getty', 'Phil Neilson', 'Red West', 'Jeremiah Bitsui', 'Lorraine Farris', 'Glen Chin', 'Peter Crombie', 'John M. Watson Sr.', 'Joe Grifasi', 'Douglas Crosby', 'Carl Ciarfalio', 'Marshall Bell', 'Jim Carrane', 'Robert Swan', 'Louis Lombardi']",['Oliver Stone'],"['Crime', 'Thriller', 'Drama']","['Regency Enterprises', 'Alcor Films', 'Ixtlan', 'Warner Bros.', 'New Regency Pictures', 'J D Productions']"
44,6950,en,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",Outbreak,"['Dustin Hoffman', 'Rene Russo', 'Morgan Freeman', 'Kevin Spacey', 'Cuba Gooding Jr.', 'Donald Sutherland', 'Patrick Dempsey', 'Benito Martinez', 'Malick Bowens', 'Zakes Mokae', 'Bruce Jarchow', 'Dale Dye', 'Conrad Bachmann', 'Susan Lee Hoffman']",['Wolfgang Petersen'],"['Action', 'Drama', 'Science Fiction', 'Thriller']","['Kopelson Entertainment', 'Punch Productions', 'Warner Bros.', 'Arnold Kopelson Productions']"
45,101,fr,"Leon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Leon's footsteps.",Leon: The Professional,"['Jean Reno', 'Natalie Portman', 'Gary Oldman', 'Danny Aiello', 'Peter Appel', 'Michael Badalucco', 'Ellen Greene', 'Elizabeth Regen', 'Carl J. Matusovich', 'Eric Challier', 'Willi One Blood', 'Don Creech', 'Keith A. Glascoe', 'Jernard Burks', 'Matt De Matt', 'Frank Senger', 'Stuart Rudin', ""Lucius Wyatt 'Cherokee'"", 'Maïwenn', 'Luc Bernard', 'Joseph Malerba', 'Adam Busch', 'Jessie Keosian', 'George Martin', 'Alex Dezen', 'Kent Broadhurst', 'Tommy Hollis', 'Peter Linari', 'Arsène Jiroyan', 'Geoffrey Bateman', 'Samy Naceri', 'Michel Montanary', 'Marc Andréoni', 'Gilles Kleber', 'Christophe Gautier', 'Junior Almeida', 'David Gregg', 'Didier Legros', 'Hervé Husson']",['Luc Besson'],"['Thriller', 'Crime', 'Drama']","['Columbia Pictures', 'Gaumont']"
46,680,en,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",Pulp Fiction,"['John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Bruce Willis', 'Ving Rhames', 'Harvey Keitel', 'Eric Stoltz', 'Tim Roth', 'Amanda Plummer', 'Maria de Medeiros', 'Quentin Tarantino', 'Christopher Walken', 'Rosanna Arquette', 'Peter Greene', 'Duane Whitaker', 'Angela Jones', 'Phil LaMarr', 'Steve Buscemi', 'Bronagh Gallagher', 'Laura Lovelace', 'Frank Whaley', 'Burr Steers', 'Paul Calderon', 'Jerome Patrick Hoban', 'Michael Gilden', 'Gary Shorelle', 'Susan Griffiths', 'Eric Clark', 'Joseph Pilato', 'Brad Blumenthal', 'Lorelei Leslie', 'Emil Sitka', 'Brenda Hillhouse', 'Chandler Lindauer', 'Sy Sher', 'Robert Ruth', 'Rich Turner', 'Don Blakely', 'Carl Allen', 'Karen Maruyama', 'Kathy Griffin', 'Venessia Valentino', 'Linda Kaye', 'Stephen Hibbert', 'Alexis Arquette', 'Julia Sweeney', 'Lawrence Bender', 'Cie Allman', 'Rene Beard', 'Lori Pizzo', 'Glendon Rich', 'Devan Richardson', 'Ani Sava', 'Philip Ettington']",['Quentin Tarantino'],"['Thriller', 'Crime']","['Miramax Films', 'A Band Apart', 'Jersey Films']"
47,12106,en,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",The Quick and the Dead,"['Sharon Stone', 'Gene Hackman', 'Russell Crowe', 'Leonardo DiCaprio', 'Tobin Bell', 'Roberts Blossom', 'Kevin Conway', 'Keith David', 'Lance Henriksen', 'Pat Hingle', 'Gary Sinise', 'Mark Boone Junior', 'Olivia Burnette', 'Fay Masterson', 'Raynor Scheine', 'Woody Strode']",['Sam Raimi'],"['Action', 'Western']",['TriStar Pictures']
